event_id,customer_id,session_id,event_timestamp,event_type,page_url,product_id,category_browsed,search_term,device_type,referrer,time_on_page_seconds
EVT-B2B2E71BCBAC,CUST-0273,SESS-E013C5B55E,2026-03-04 17:42:54,product_view,/product/PROD-1189,PROD-1189,Denim,,mobile,google,141
EVT-F0CC9D829F3B,CUST-0380,SESS-7BFBBBEFE4,2026-03-04 04:44:13,category_browse,/category/outerwear,,Outerwear,,mobile,facebook,150
EVT-A6F4B6886410,CUST-0113,SESS-117C6F26E6,2026-03-03 10:49:10,product_view,/product/PROD-1182,PROD-1182,Outerwear,,desktop,affiliate,79
EVT-D8E7EC8FD144,CUST-0366,SESS-23BB6A6616,2026-03-04 10:35:47,product_view,/product/PROD-1054,PROD-1054,Tops,,desktop,instagram,276
EVT-B20311CF17F7,CUST-0317,SESS-A4C672BE30,2026-03-05 02:34:58,category_browse,/category/dresses,,Dresses,,tablet,direct,296
EVT-D69798ED8847,CUST-0374,SESS-6D694D2CB3,2026-03-04 12:01:35,product_view,/product/PROD-1053,PROD-1053,Tops,,mobile,instagram,215
EVT-672451E643AA,CUST-0213,SESS-9F1BF51B24,2026-03-03 07:56:46,search,/search?q=linen+pants,,,linen pants,tablet,direct,52
EVT-C80B3F7785BA,CUST-0049,SESS-16BE4AB4D1,2026-03-04 01:41:39,category_browse,/category/shoes,,Shoes,,tablet,facebook,36
EVT-9A592BCA65CF,CUST-0353,SESS-29B57E0E7E,2026-03-05 09:53:22,add_to_cart,/,PROD-1009,Accessories,,tablet,email_campaign,145
EVT-3E59CB4CFB7E,CUST-0044,SESS-0A75A6B9BD,2026-03-03 23:30:32,page_view,/account,,,,mobile,google,216
EVT-65425D13A0B8,CUST-0076,SESS-605C6EEC39,2026-03-03 09:53:45,product_view,/product/PROD-1102,PROD-1102,Denim,,desktop,tiktok,198
EVT-28473F14097F,CUST-0482,SESS-DE08090AF2,2026-03-05 10:28:32,product_view,/product/PROD-1026,PROD-1026,Accessories,,tablet,affiliate,261
EVT-86242E310200,CUST-0156,SESS-627F187B49,2026-03-04 19:12:50,page_view,/account,,,,desktop,tiktok,158
EVT-41287E3DB5FA,CUST-0113,SESS-EA33EA8DF9,2026-03-05 03:34:54,category_browse,/category/swimwear,,Swimwear,,mobile,facebook,267
EVT-6F84D2843F40,CUST-0369,SESS-B88E6678AD,2026-03-05 10:38:17,category_browse,/category/shoes,,Shoes,,mobile,direct,250
EVT-A5F2019287A2,CUST-0191,SESS-D01ED028BC,2026-03-04 13:07:46,wishlist_add,/,PROD-1186,Activewear,,desktop,direct,5
EVT-170C5452455E,CUST-0034,SESS-318B20891C,2026-03-04 04:48:03,add_to_cart,/,PROD-1143,Swimwear,,mobile,facebook,78
EVT-3B194068A1AA,CUST-0225,SESS-474FFAF8D5,2026-03-03 00:34:01,product_view,/product/PROD-1085,PROD-1085,Shoes,,mobile,instagram,47
EVT-BBA3C8B8A5BC,CUST-0436,SESS-D99D43D62E,2026-03-05 00:18:57,wishlist_add,/,PROD-1007,Outerwear,,tablet,instagram,87
EVT-441DAA4AFB89,CUST-0273,SESS-DE0DCFDB30,2026-03-04 05:38:01,add_to_cart,/,PROD-1149,Tops,,mobile,email_campaign,212
EVT-ED9C80DC9819,CUST-0447,SESS-3D7997166F,2026-03-03 17:59:46,search,/search?q=black+jeans,,,black jeans,mobile,email_campaign,223
EVT-5FBBA60F029B,CUST-0241,SESS-0A23869820,2026-03-04 03:59:59,product_view,/product/PROD-1055,PROD-1055,Accessories,,tablet,facebook,187
EVT-D6F1183AE3A3,CUST-0310,SESS-61C466F8A2,2026-03-03 17:50:44,product_view,/product/PROD-1078,PROD-1078,Shoes,,desktop,affiliate,274
EVT-86845CF76E60,CUST-0086,SESS-8681213AA5,2026-03-04 19:57:47,product_view,/product/PROD-1183,PROD-1183,Dresses,,mobile,affiliate,10
EVT-0BBF8D1B18C5,CUST-0123,SESS-6BA75AD21A,2026-03-02 12:42:03,add_to_cart,/,PROD-1193,Dresses,,tablet,email_campaign,13
EVT-2C9319CE3A3F,CUST-0300,SESS-EA1780FC65,2026-03-04 23:02:11,page_view,/new-arrivals,,,,desktop,email_campaign,34
EVT-D46FFD757B14,CUST-0356,SESS-41609EC16D,2026-03-04 18:44:43,wishlist_add,/,PROD-1187,Shoes,,desktop,facebook,225
EVT-4BF9D4CC242F,CUST-0389,SESS-9042D6F291,2026-03-02 23:57:29,product_view,/product/PROD-1009,PROD-1009,Accessories,,desktop,affiliate,20
EVT-6EEEF7BD4FFB,CUST-0384,SESS-C7AE12D58C,2026-03-03 05:04:53,wishlist_add,/,PROD-1069,Activewear,,tablet,tiktok,82
EVT-B3CB43754BCA,CUST-0451,SESS-1051A588D7,2026-03-03 23:48:18,search,/search?q=casual+tee,,,casual tee,tablet,direct,212
EVT-184FA192158A,CUST-0459,SESS-2075046120,2026-03-04 08:49:59,product_view,/product/PROD-1104,PROD-1104,Swimwear,,desktop,google,246
EVT-4FCC6A9B5A26,CUST-0186,SESS-0C613DF23F,2026-03-04 23:08:00,category_browse,/category/activewear,,Activewear,,desktop,tiktok,229
EVT-50E9AE23FDB2,CUST-0086,SESS-2C14FE13AE,2026-03-03 22:17:21,search,/search?q=hiking+boots,,,hiking boots,desktop,facebook,144
EVT-7A1E3D2FBED2,CUST-0053,SESS-4D62A1D91C,2026-03-04 01:07:29,remove_from_cart,/,PROD-1041,Dresses,,tablet,google,231
EVT-C2CCD842FF8C,CUST-0393,SESS-924FD93E38,2026-03-04 00:17:35,category_browse,/category/swimwear,,Swimwear,,tablet,tiktok,4
EVT-3977579BF2DB,CUST-0024,SESS-352E5B7856,2026-03-03 10:22:45,product_view,/product/PROD-1085,PROD-1085,Shoes,,mobile,affiliate,79
EVT-B075146B0B52,CUST-0036,SESS-68DFA3D2C1,2026-03-03 19:51:18,product_view,/product/PROD-1045,PROD-1045,Shoes,,desktop,email_campaign,118
EVT-DF184EDCED23,CUST-0035,SESS-2CE8965E38,2026-03-02 21:06:09,product_view,/product/PROD-1190,PROD-1190,Shoes,,desktop,facebook,133
EVT-BD1384AE633C,CUST-0231,SESS-C0995C4FAE,2026-03-05 09:23:51,product_view,/product/PROD-1095,PROD-1095,Activewear,,desktop,instagram,126
EVT-711AB04C10CC,CUST-0006,SESS-599B74767F,2026-03-05 06:18:07,remove_from_cart,/,PROD-1183,Dresses,,mobile,direct,135
EVT-383BC9211689,CUST-0023,SESS-547097DEE7,2026-03-03 04:32:12,search,/search?q=beach+outfit,,,beach outfit,mobile,direct,266
EVT-E3813445FE91,CUST-0228,SESS-4BA03A2D41,2026-03-04 11:08:04,product_view,/product/PROD-1038,PROD-1038,Outerwear,,desktop,direct,207
EVT-3859B1356032,CUST-0324,SESS-2F5BA40996,2026-03-02 20:53:46,category_browse,/category/shoes,,Shoes,,desktop,facebook,288
EVT-A34FF4AED7BF,CUST-0130,SESS-4A3C3F1840,2026-03-04 19:20:44,add_to_cart,/,PROD-1162,Swimwear,,tablet,email_campaign,15
EVT-B1E76A8B10FE,CUST-0037,SESS-756C1802DD,2026-03-05 01:12:28,category_browse,/category/accessories,,Accessories,,desktop,facebook,211
EVT-10819F803752,CUST-0402,SESS-B8E90829B6,2026-03-03 02:08:08,product_view,/product/PROD-1034,PROD-1034,Outerwear,,desktop,direct,121
EVT-75F6312AC8DE,CUST-0143,SESS-DF5DF1B69A,2026-03-02 21:25:52,category_browse,/category/shoes,,Shoes,,tablet,tiktok,207
EVT-AE292B4A3BA3,CUST-0103,SESS-8A30DF5D33,2026-03-03 04:48:43,wishlist_add,/,PROD-1119,Swimwear,,mobile,affiliate,115
EVT-2B47A6DB7491,CUST-0336,SESS-AC34B55689,2026-03-03 01:33:41,product_view,/product/PROD-1086,PROD-1086,Activewear,,tablet,instagram,55
EVT-EAE3C65784AB,CUST-0022,SESS-2DB942FFE9,2026-03-04 22:58:33,product_view,/product/PROD-1058,PROD-1058,Denim,,tablet,direct,30
EVT-2ED53B54628C,CUST-0005,SESS-BFF408A357,2026-03-04 14:27:26,wishlist_add,/,PROD-1149,Tops,,desktop,instagram,109
EVT-359EC41ADBBB,CUST-0167,SESS-5536B2810E,2026-03-03 02:53:05,page_view,/loyalty,,,,mobile,tiktok,104
EVT-CD5EC39179F0,CUST-0124,SESS-211A950D81,2026-03-05 04:34:52,product_view,/product/PROD-1194,PROD-1194,Outerwear,,mobile,facebook,66
EVT-88CE18EFA08D,CUST-0422,SESS-0AECD861D8,2026-03-05 04:36:23,wishlist_add,/,PROD-1131,Dresses,,mobile,email_campaign,146
EVT-749528723366,CUST-0246,SESS-149CDAF3A2,2026-03-04 10:12:41,search,/search?q=running+shoes,,,running shoes,mobile,tiktok,252
EVT-DBA43724CF0A,CUST-0369,SESS-FD4207F239,2026-03-03 07:36:56,page_view,/loyalty,,,,mobile,direct,54
EVT-0432498A9A8D,CUST-0398,SESS-5CA26E7CD2,2026-03-04 22:19:23,wishlist_add,/,PROD-1181,Swimwear,,tablet,facebook,193
EVT-A24FD83E48B4,CUST-0461,SESS-F18617CF11,2026-03-03 22:46:18,product_view,/product/PROD-1107,PROD-1107,Shoes,,tablet,facebook,200
EVT-EC7EA3111383,CUST-0365,SESS-0A1068EFBD,2026-03-05 05:04:23,page_view,/loyalty,,,,desktop,tiktok,185
EVT-2AA90CA03311,CUST-0200,SESS-8865ED4465,2026-03-04 17:00:16,category_browse,/category/shoes,,Shoes,,mobile,tiktok,253
EVT-6483578D0EF0,CUST-0447,SESS-3D7997166F,2026-03-04 21:38:20,wishlist_add,/,PROD-1056,Dresses,,desktop,email_campaign,83
EVT-4A14DA3CCEDD,CUST-0293,SESS-437B2C6817,2026-03-02 14:11:35,category_browse,/category/activewear,,Activewear,,mobile,facebook,77
EVT-386CDD75C235,CUST-0421,SESS-5124143D85,2026-03-03 02:26:01,add_to_cart,/,PROD-1165,Tops,,tablet,direct,270
EVT-3879260DB494,CUST-0357,SESS-EA5C3FC9F8,2026-03-04 08:54:34,category_browse,/category/accessories,,Accessories,,desktop,facebook,70
EVT-71CD872538A6,CUST-0354,SESS-4064376FFF,2026-03-03 03:32:17,wishlist_add,/,PROD-1162,Swimwear,,tablet,google,116
EVT-79CB4E9F10EA,CUST-0404,SESS-651EB971D1,2026-03-04 08:40:53,add_to_cart,/,PROD-1155,Denim,,desktop,facebook,268
EVT-51697CF899FA,CUST-0143,SESS-D0ED8FE636,2026-03-02 17:50:50,product_view,/product/PROD-1177,PROD-1177,Shoes,,desktop,google,124
EVT-B1A65F862384,CUST-0107,SESS-006EFAD0FB,2026-03-04 07:14:37,product_view,/product/PROD-1130,PROD-1130,Denim,,desktop,affiliate,300
EVT-6A8E5A2DC15B,CUST-0452,SESS-1F455D352C,2026-03-05 10:11:34,search,/search?q=date+night+dress,,,date night dress,desktop,affiliate,44
EVT-B48BA3AA0C70,CUST-0457,SESS-5A44C744C0,2026-03-02 21:18:13,page_view,/sale,,,,mobile,direct,226
EVT-E27F1385A2E2,CUST-0292,SESS-46D744ADEC,2026-03-03 17:28:32,wishlist_add,/,PROD-1163,Accessories,,tablet,affiliate,21
EVT-66E91BFADAAB,CUST-0271,SESS-DBCA6B3494,2026-03-03 04:14:58,add_to_cart,/,PROD-1076,Shoes,,desktop,direct,244
EVT-16400D07497C,CUST-0057,SESS-28E2A573AE,2026-03-05 00:21:14,category_browse,/category/dresses,,Dresses,,mobile,instagram,289
EVT-95253CBE516F,CUST-0391,SESS-FFB183E1A4,2026-03-04 16:43:53,category_browse,/category/tops,,Tops,,tablet,google,121
EVT-002C65D1695C,CUST-0356,SESS-41609EC16D,2026-03-03 01:29:08,category_browse,/category/outerwear,,Outerwear,,mobile,affiliate,243
EVT-74178412EED6,CUST-0256,SESS-DA044A87A8,2026-03-02 23:07:10,product_view,/product/PROD-1026,PROD-1026,Accessories,,desktop,tiktok,292
EVT-B467BB0D5E6D,CUST-0269,SESS-F38F0938B0,2026-03-05 06:05:07,product_view,/product/PROD-1173,PROD-1173,Swimwear,,desktop,tiktok,108
EVT-3190F5372698,CUST-0385,SESS-45B973AEB7,2026-03-03 04:35:30,search,/search?q=resort+wear,,,resort wear,tablet,tiktok,175
EVT-C65438630F46,CUST-0400,SESS-489B2D9F43,2026-03-02 12:31:33,category_browse,/category/accessories,,Accessories,,tablet,email_campaign,181
EVT-A4AD6521246B,CUST-0210,SESS-CCB2999731,2026-03-03 18:12:06,category_browse,/category/activewear,,Activewear,,desktop,affiliate,191
EVT-50D91B3AA497,CUST-0130,SESS-DC3B6C4043,2026-03-03 22:13:09,product_view,/product/PROD-1014,PROD-1014,Shoes,,tablet,direct,114
EVT-AEB4A31780DC,CUST-0020,SESS-6AF305D196,2026-03-02 22:53:41,page_view,/,,,,mobile,facebook,77
EVT-7437D362E102,CUST-0498,SESS-4291682224,2026-03-05 08:26:59,add_to_cart,/,PROD-1052,Outerwear,,desktop,facebook,195
EVT-7DEE2B0CEEED,CUST-0146,SESS-13622FFD4A,2026-03-03 13:33:12,product_view,/product/PROD-1188,PROD-1188,Shoes,,desktop,facebook,239
EVT-3DB9E941AE1B,CUST-0134,SESS-E89C245192,2026-03-03 00:22:47,product_view,/product/PROD-1186,PROD-1186,Activewear,,mobile,tiktok,261
EVT-69A6C5107858,CUST-0303,SESS-A3EF158C25,2026-03-04 05:05:22,category_browse,/category/accessories,,Accessories,,tablet,google,221
EVT-A01B393AA909,CUST-0448,SESS-577FA7BDD3,2026-03-02 12:22:13,search,/search?q=leather+jacket,,,leather jacket,tablet,google,20
EVT-6905511A7F55,CUST-0404,SESS-651EB971D1,2026-03-03 10:01:02,page_view,/account,,,,tablet,direct,205
EVT-AEF96F3E4689,CUST-0488,SESS-F653884222,2026-03-04 18:27:08,page_view,/loyalty,,,,mobile,affiliate,81
EVT-0D7AD698AEEF,CUST-0277,SESS-9A039F494E,2026-03-03 10:09:05,category_browse,/category/swimwear,,Swimwear,,tablet,email_campaign,104
EVT-B4E714794270,CUST-0445,SESS-E13FE24AA9,2026-03-04 01:26:07,add_to_cart,/,PROD-1091,Denim,,tablet,tiktok,146
EVT-C532EFEA44A4,CUST-0054,SESS-B7C1F24235,2026-03-03 19:21:57,add_to_cart,/,PROD-1014,Shoes,,tablet,facebook,14
EVT-A9ED2597B2DE,CUST-0402,SESS-5AF4E48191,2026-03-04 00:05:31,product_view,/product/PROD-1024,PROD-1024,Accessories,,desktop,tiktok,190
EVT-BA8275A73B96,CUST-0427,SESS-6710693AC5,2026-03-02 19:49:25,wishlist_add,/,PROD-1003,Accessories,,desktop,tiktok,254
EVT-A86ACBE397C7,CUST-0161,SESS-F0CC180A41,2026-03-03 18:28:18,category_browse,/category/dresses,,Dresses,,tablet,affiliate,156
EVT-F8E9BFF83574,CUST-0170,SESS-F879C15FEB,2026-03-04 21:43:41,add_to_cart,/,PROD-1054,Tops,,tablet,instagram,279
EVT-F205295A33C6,CUST-0297,SESS-A2507087F0,2026-03-05 04:14:19,wishlist_add,/,PROD-1014,Shoes,,tablet,affiliate,169
EVT-6ED5D57C1816,CUST-0085,SESS-D596BC7092,2026-03-05 08:41:42,wishlist_add,/,PROD-1146,Dresses,,mobile,facebook,172
EVT-59197E60CC4B,CUST-0262,SESS-2F9889A4FA,2026-03-03 13:06:19,search,/search?q=running+shoes,,,running shoes,tablet,instagram,229
EVT-B850F4AB9A34,CUST-0366,SESS-7A4996FBBC,2026-03-04 17:53:45,category_browse,/category/swimwear,,Swimwear,,desktop,google,273
EVT-69B441AE16D8,CUST-0364,SESS-6152A00370,2026-03-03 05:12:48,wishlist_add,/,PROD-1113,Denim,,desktop,instagram,138
EVT-61BE464758EF,CUST-0238,SESS-B8DC987A9B,2026-03-04 08:08:39,page_view,/loyalty,,,,tablet,tiktok,112
EVT-A9FA778D485E,CUST-0339,SESS-9F341C0723,2026-03-03 16:46:05,page_view,/new-arrivals,,,,tablet,tiktok,32
EVT-835DA4F21F19,CUST-0097,SESS-103FFFAD11,2026-03-02 15:16:57,product_view,/product/PROD-1130,PROD-1130,Denim,,tablet,facebook,202
EVT-94448DA3F61F,CUST-0183,SESS-D1518FBB83,2026-03-04 22:24:55,search,/search?q=resort+wear,,,resort wear,tablet,instagram,138
EVT-D328A2443AB1,CUST-0147,SESS-2F5E00A0E5,2026-03-04 20:23:57,category_browse,/category/accessories,,Accessories,,desktop,tiktok,273
EVT-6CAB013A47FB,CUST-0273,SESS-EF7471E6BE,2026-03-03 12:01:41,remove_from_cart,/,PROD-1045,Shoes,,mobile,instagram,55
EVT-7146A9928A55,CUST-0461,SESS-B54C3E94F7,2026-03-03 16:19:01,category_browse,/category/denim,,Denim,,mobile,email_campaign,234
EVT-1B326D28BACC,CUST-0038,SESS-C2D9A4DF0F,2026-03-04 01:56:46,page_view,/account,,,,mobile,instagram,172
EVT-E69761F344DD,CUST-0201,SESS-1609DA682E,2026-03-04 09:17:06,search,/search?q=casual+tee,,,casual tee,desktop,direct,3
EVT-8A90F1EA34B5,CUST-0195,SESS-F64E6ADD61,2026-03-04 22:25:39,remove_from_cart,/,PROD-1015,Outerwear,,mobile,direct,209
EVT-83E44605E0F0,CUST-0172,SESS-15476FF633,2026-03-03 08:06:45,add_to_cart,/,PROD-1117,Accessories,,desktop,facebook,65
EVT-000BE175AAEA,CUST-0440,SESS-9C94FEC7FF,2026-03-03 19:01:21,product_view,/product/PROD-1020,PROD-1020,Dresses,,mobile,instagram,62
EVT-CD411226D771,CUST-0223,SESS-8F1275265A,2026-03-05 11:43:35,page_view,/new-arrivals,,,,tablet,email_campaign,210
EVT-C54F518EFB59,CUST-0473,SESS-589E27B221,2026-03-05 11:17:27,category_browse,/category/activewear,,Activewear,,tablet,affiliate,212
EVT-7252266E1C24,CUST-0481,SESS-6D76236E10,2026-03-04 15:46:13,wishlist_add,/,PROD-1179,Activewear,,mobile,facebook,291
EVT-510C42EE21F4,CUST-0428,SESS-1224D64769,2026-03-02 15:05:16,page_view,/sale,,,,mobile,tiktok,269
EVT-42449C4C5C26,CUST-0403,SESS-3CA60E7491,2026-03-03 03:38:43,product_view,/product/PROD-1055,PROD-1055,Accessories,,desktop,instagram,281
EVT-1799F7B90668,CUST-0279,SESS-08E6AFAF7C,2026-03-02 12:05:32,search,/search?q=leather+jacket,,,leather jacket,mobile,email_campaign,163
EVT-A73F66F271D7,CUST-0206,SESS-4C8484CF0A,2026-03-04 19:48:32,page_view,/,,,,mobile,email_campaign,176
EVT-21AD90BB8C79,CUST-0325,SESS-D73A0D06FB,2026-03-04 21:30:46,product_view,/product/PROD-1132,PROD-1132,Outerwear,,mobile,google,18
EVT-09B82754D6E2,CUST-0040,SESS-39E45901FE,2026-03-05 02:18:01,product_view,/product/PROD-1075,PROD-1075,Denim,,desktop,affiliate,241
EVT-34496B9DEA14,CUST-0058,SESS-63626B44C3,2026-03-02 18:44:45,wishlist_add,/,PROD-1095,Activewear,,tablet,google,200
EVT-FD480FA9D1F4,CUST-0439,SESS-672806EFF8,2026-03-04 07:31:33,product_view,/product/PROD-1075,PROD-1075,Denim,,tablet,email_campaign,299
EVT-EB21301044F1,CUST-0073,SESS-0A9E677A31,2026-03-05 06:30:28,product_view,/product/PROD-1102,PROD-1102,Denim,,tablet,affiliate,194
EVT-225C106B5A26,CUST-0022,SESS-948963C1CC,2026-03-03 12:28:11,category_browse,/category/tops,,Tops,,tablet,google,116
EVT-337487BBFA0E,CUST-0387,SESS-12A6CEF75B,2026-03-04 02:45:27,search,/search?q=linen+pants,,,linen pants,mobile,email_campaign,224
EVT-3AB6AD374D61,CUST-0443,SESS-205662BC20,2026-03-02 17:35:33,add_to_cart,/,PROD-1123,Tops,,mobile,email_campaign,8
EVT-1C2CC531555A,CUST-0429,SESS-D4B2F8FA65,2026-03-04 08:26:31,category_browse,/category/shoes,,Shoes,,tablet,affiliate,107
EVT-C0595C5A319C,CUST-0479,SESS-B4176BE65E,2026-03-04 18:42:06,product_view,/product/PROD-1142,PROD-1142,Activewear,,tablet,affiliate,190
EVT-BFA9092CB2DA,CUST-0012,SESS-749E5E8BF4,2026-03-05 06:52:35,add_to_cart,/,PROD-1179,Activewear,,mobile,email_campaign,219
EVT-6EF80790D61B,CUST-0050,SESS-A489DA669B,2026-03-05 10:06:42,product_view,/product/PROD-1151,PROD-1151,Tops,,mobile,instagram,74
EVT-246E6AFEC10F,CUST-0044,SESS-FA913B85E2,2026-03-03 08:20:55,product_view,/product/PROD-1147,PROD-1147,Shoes,,desktop,instagram,72
EVT-FA9BB2BCD209,CUST-0025,SESS-A313E04C63,2026-03-05 03:27:47,remove_from_cart,/,PROD-1197,Accessories,,desktop,google,29
EVT-CDC6D0EB4E27,CUST-0140,SESS-F0E51855FC,2026-03-05 03:33:14,add_to_cart,/,PROD-1173,Swimwear,,mobile,direct,256
EVT-71C33CD63498,CUST-0242,SESS-D9D2E7655F,2026-03-04 04:27:45,wishlist_add,/,PROD-1089,Tops,,desktop,instagram,232
EVT-9F03B1049042,CUST-0170,SESS-F879C15FEB,2026-03-02 12:30:10,wishlist_add,/,PROD-1099,Dresses,,desktop,google,37
EVT-0723E491A571,CUST-0466,SESS-F0319D31BA,2026-03-05 05:54:30,product_view,/product/PROD-1106,PROD-1106,Outerwear,,tablet,instagram,19
EVT-E102B102D1D7,CUST-0436,SESS-D99D43D62E,2026-03-05 06:45:46,product_view,/product/PROD-1015,PROD-1015,Outerwear,,desktop,email_campaign,192
EVT-C57DF97EDFBB,CUST-0044,SESS-E6020BF23C,2026-03-03 11:09:22,search,/search?q=boho+skirt,,,boho skirt,tablet,google,89
EVT-EF22894792F8,CUST-0069,SESS-1E81FEE537,2026-03-04 04:22:04,product_view,/product/PROD-1110,PROD-1110,Tops,,mobile,affiliate,35
EVT-BE87D665D133,CUST-0366,SESS-7A4996FBBC,2026-03-05 05:28:44,product_view,/product/PROD-1031,PROD-1031,Dresses,,tablet,facebook,70
EVT-B89DF637A52D,CUST-0448,SESS-D6686099C0,2026-03-05 03:42:03,product_view,/product/PROD-1173,PROD-1173,Swimwear,,tablet,affiliate,116
EVT-FB253BCAE759,CUST-0128,SESS-F352C2B2E1,2026-03-03 01:15:38,page_view,/sale,,,,desktop,email_campaign,263
EVT-B863B24FE937,CUST-0335,SESS-EF42F9F181,2026-03-04 16:28:32,remove_from_cart,/,PROD-1034,Outerwear,,mobile,direct,80
EVT-9DC29F61A268,CUST-0146,SESS-97ED2F76B3,2026-03-04 21:34:40,product_view,/product/PROD-1072,PROD-1072,Outerwear,,tablet,tiktok,223
EVT-DE5D3C83473D,CUST-0374,SESS-6D694D2CB3,2026-03-04 15:03:12,wishlist_add,/,PROD-1154,Shoes,,mobile,affiliate,13
EVT-D786525E5AFD,CUST-0391,SESS-B95AAF5ADA,2026-03-04 10:06:46,search,/search?q=leather+jacket,,,leather jacket,tablet,affiliate,210
EVT-15D55AD8FD61,CUST-0369,SESS-FD4207F239,2026-03-05 10:24:23,page_view,/sale,,,,desktop,google,179
EVT-7D74C404B08D,CUST-0106,SESS-7212EAEDD8,2026-03-02 16:44:26,product_view,/product/PROD-1036,PROD-1036,Swimwear,,mobile,affiliate,114
EVT-FE1291515BA6,CUST-0282,SESS-203445ECF0,2026-03-04 01:46:57,page_view,/,,,,desktop,affiliate,143
EVT-8C768AA3FD60,CUST-0064,SESS-1F2AA5A353,2026-03-04 19:58:24,wishlist_add,/,PROD-1003,Accessories,,desktop,tiktok,211
EVT-13E676578E9E,CUST-0025,SESS-488281612E,2026-03-04 15:04:45,wishlist_add,/,PROD-1019,Activewear,,tablet,email_campaign,258
EVT-C1B5F364A3AB,CUST-0064,SESS-C47FC99AD5,2026-03-02 14:46:38,category_browse,/category/accessories,,Accessories,,desktop,direct,291
EVT-03C4A185634C,CUST-0212,SESS-469D565985,2026-03-03 08:25:28,category_browse,/category/activewear,,Activewear,,mobile,affiliate,209
EVT-A9E8CD5F9451,CUST-0007,SESS-07775C55AB,2026-03-04 13:31:25,remove_from_cart,/,PROD-1189,Denim,,desktop,affiliate,259
EVT-3E5A4E99CCED,CUST-0021,SESS-54ABE908D2,2026-03-05 00:16:15,search,/search?q=yoga+pants,,,yoga pants,tablet,direct,137
EVT-CF554A42A253,CUST-0225,SESS-474FFAF8D5,2026-03-03 19:28:18,search,/search?q=resort+wear,,,resort wear,tablet,instagram,282
EVT-FF2881108468,CUST-0233,SESS-56C79B3312,2026-03-04 11:36:45,remove_from_cart,/,PROD-1010,Denim,,desktop,tiktok,75
EVT-DF3EA080EFE3,CUST-0406,SESS-D15E4FDDE5,2026-03-02 17:41:32,category_browse,/category/outerwear,,Outerwear,,mobile,facebook,11
EVT-DF5893973088,CUST-0189,SESS-EDC5101DD9,2026-03-03 14:08:52,remove_from_cart,/,PROD-1116,Dresses,,tablet,direct,223
EVT-D0D82D671649,CUST-0118,SESS-FA24E12DF9,2026-03-05 01:44:50,category_browse,/category/accessories,,Accessories,,tablet,affiliate,276
EVT-DEA723617D48,CUST-0187,SESS-476B4EEA52,2026-03-03 17:34:52,add_to_cart,/,PROD-1192,Tops,,desktop,email_campaign,46
EVT-3CEBF76BA5ED,CUST-0402,SESS-B8E90829B6,2026-03-03 02:13:03,category_browse,/category/denim,,Denim,,mobile,direct,149
EVT-265E52608249,CUST-0335,SESS-EF42F9F181,2026-03-04 02:11:17,product_view,/product/PROD-1161,PROD-1161,Accessories,,desktop,google,243
EVT-D95D3AF3ED8F,CUST-0192,SESS-70AE0582E5,2026-03-05 04:49:04,search,/search?q=sustainable+fashion,,,sustainable fashion,desktop,email_campaign,10
EVT-2EA0679B4A8E,CUST-0088,SESS-5E644A6D83,2026-03-02 21:25:41,search,/search?q=resort+wear,,,resort wear,desktop,direct,46
EVT-BB1123B7E891,CUST-0078,SESS-03D20D196A,2026-03-03 16:10:35,search,/search?q=yoga+pants,,,yoga pants,tablet,email_campaign,207
EVT-2B75C10F4C48,CUST-0293,SESS-437B2C6817,2026-03-04 19:55:24,page_view,/new-arrivals,,,,desktop,email_campaign,270
EVT-64AEB3BACD4B,CUST-0082,SESS-2D24780FE2,2026-03-04 22:49:49,category_browse,/category/dresses,,Dresses,,tablet,email_campaign,214
EVT-B959F4F84E90,CUST-0326,SESS-B6626096C9,2026-03-02 21:05:51,page_view,/loyalty,,,,desktop,direct,83
EVT-2DD5779B87AC,CUST-0336,SESS-3AD65DC2CB,2026-03-04 23:49:16,add_to_cart,/,PROD-1175,Swimwear,,desktop,google,83
EVT-E6A4BC2A504C,CUST-0037,SESS-D95816CFA4,2026-03-04 23:50:45,category_browse,/category/swimwear,,Swimwear,,mobile,instagram,47
EVT-AFF04DF0E0D5,CUST-0486,SESS-96F67654A7,2026-03-03 11:28:06,product_view,/product/PROD-1037,PROD-1037,Denim,,desktop,instagram,106
EVT-F17540D918A5,CUST-0225,SESS-66D3CECEDA,2026-03-03 12:52:20,product_view,/product/PROD-1190,PROD-1190,Shoes,,desktop,affiliate,20
EVT-FF53410BC47A,CUST-0001,SESS-158A1DF7C8,2026-03-03 11:22:35,wishlist_add,/,PROD-1190,Shoes,,tablet,affiliate,161
EVT-CB0910E703D2,CUST-0402,SESS-B8E90829B6,2026-03-05 03:58:31,search,/search?q=running+shoes,,,running shoes,desktop,instagram,58
EVT-C4F6F0D524E9,CUST-0241,SESS-026013EF22,2026-03-03 12:43:12,page_view,/new-arrivals,,,,mobile,facebook,187
EVT-F1BCAE8E3EDD,CUST-0495,SESS-7CFE5F2AE5,2026-03-03 12:03:47,product_view,/product/PROD-1050,PROD-1050,Tops,,mobile,instagram,63
EVT-28C4CEA1ED76,CUST-0346,SESS-2F622BE819,2026-03-03 15:02:57,category_browse,/category/dresses,,Dresses,,mobile,tiktok,120
