transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,total_amount,payment_method,channel
TXN-A2DFF89FF282,CUST-0291,PROD-1079,2024-05-20 06:28:26,1,221.18,221.18,apple_pay,in-store
TXN-711309E6A4F3,CUST-0302,PROD-1066,2024-03-17 14:03:25,3,284.68,854.04,credit_card,online
TXN-272F1A9C29B8,CUST-0315,PROD-1034,2024-10-07 12:33:48,2,221.61,443.22,credit_card,mobile_app
TXN-15EE02EEEADB,CUST-0400,PROD-1122,2025-01-17 18:19:38,3,198.28,594.84,paypal,mobile_app
TXN-5BCC43F0E392,CUST-0023,PROD-1089,2026-01-07 01:55:39,1,116.45,116.45,credit_card,in-store
TXN-6B61B8BC7D90,CUST-0350,PROD-1186,2025-09-05 10:24:30,1,35.02,35.02,debit_card,in-store
TXN-B335B87847B5,CUST-0161,PROD-1063,2024-07-14 08:47:09,1,83.31,83.31,credit_card,mobile_app
TXN-5B470D85AAFD,CUST-0297,PROD-1066,2024-03-27 16:47:54,1,284.68,284.68,paypal,in-store
TXN-9253C15868BD,CUST-0004,PROD-1012,2025-04-12 19:02:34,1,133.79,133.79,debit_card,in-store
TXN-1D7C3D011117,CUST-0272,PROD-1148,2024-03-13 22:43:57,1,238.1,238.1,apple_pay,in-store
TXN-17023B43D08C,CUST-0193,PROD-1174,2025-11-06 14:32:45,2,177.98,355.96,paypal,in-store
TXN-7609FB75145D,CUST-0211,PROD-1012,2025-11-07 23:57:01,1,133.79,133.79,apple_pay,online
TXN-145A44B5F34C,CUST-0008,PROD-1079,2025-07-19 17:53:41,1,221.18,221.18,paypal,in-store
TXN-AE33FE74B6AB,CUST-0175,PROD-1137,2025-12-01 00:22:44,2,180.94,361.88,apple_pay,in-store
TXN-BABB527A8B3F,CUST-0494,PROD-1056,2026-02-25 16:46:31,1,282.92,282.92,gift_card,online
TXN-2184F81B671A,CUST-0218,PROD-1033,2025-07-28 01:03:52,1,179.55,179.55,apple_pay,in-store
TXN-1EC5681AB9E8,CUST-0449,PROD-1097,2024-10-13 08:08:50,2,152.96,305.92,paypal,in-store
TXN-547FE6147815,CUST-0359,PROD-1074,2025-09-07 22:13:58,1,256.43,256.43,apple_pay,mobile_app
TXN-8D2BE2B1FACD,CUST-0312,PROD-1088,2024-03-24 10:02:47,1,150.86,150.86,credit_card,mobile_app
TXN-07FCE950E15A,CUST-0478,PROD-1172,2024-10-17 02:05:57,1,103.26,103.26,credit_card,online
TXN-D74597452E87,CUST-0078,PROD-1075,2025-12-03 01:02:07,1,85.51,85.51,paypal,in-store
TXN-84F251377DF6,CUST-0356,PROD-1168,2025-09-15 07:09:57,1,69.75,69.75,debit_card,in-store
TXN-941366F0112C,CUST-0314,PROD-1017,2024-06-10 00:35:13,1,235.9,235.9,credit_card,online
TXN-FAE6F85EF96C,CUST-0144,PROD-1181,2024-05-23 09:11:57,3,116.38,349.14,apple_pay,mobile_app
TXN-F6E6F192666D,CUST-0418,PROD-1064,2025-08-26 02:49:11,1,292.1,292.1,credit_card,online
TXN-73831BDA3C0B,CUST-0390,PROD-1137,2026-01-07 05:49:24,1,180.94,180.94,gift_card,mobile_app
TXN-AD985412AB19,CUST-0203,PROD-1123,2024-07-17 14:40:25,2,24.37,48.74,debit_card,online
TXN-86D8ACEB59A6,CUST-0089,PROD-1147,2025-07-10 16:48:45,1,260.78,260.78,paypal,online
TXN-4ED275B31BD9,CUST-0477,PROD-1069,2025-09-26 15:47:55,1,75.23,75.23,apple_pay,online
TXN-C48740A20872,CUST-0327,PROD-1108,2024-06-21 06:56:22,1,143.71,143.71,debit_card,online
TXN-82153DC177C0,CUST-0105,PROD-1135,2026-01-13 16:02:33,1,181.65,181.65,apple_pay,online
TXN-924108034D58,CUST-0221,PROD-1088,2025-08-22 10:15:20,1,150.86,150.86,gift_card,online
TXN-DC1084B2370F,CUST-0237,PROD-1141,2024-09-19 05:27:19,1,180.36,180.36,apple_pay,in-store
TXN-470DB73B5D23,CUST-0486,PROD-1131,2024-07-17 17:04:49,1,235.3,235.3,credit_card,mobile_app
TXN-4BA34C245FB0,CUST-0286,PROD-1177,2026-02-21 02:26:58,2,240.0,480.0,apple_pay,in-store
TXN-00169720722A,CUST-0186,PROD-1192,2025-02-20 20:59:25,3,163.23,489.69,credit_card,online
TXN-729FEB079D05,CUST-0347,PROD-1109,2025-07-24 18:40:48,1,130.86,130.86,apple_pay,mobile_app
TXN-C29F87298ECF,CUST-0240,PROD-1086,2024-11-01 17:35:00,2,225.98,451.96,credit_card,online
TXN-AD94112011E5,CUST-0072,PROD-1049,2025-11-26 02:07:22,1,32.87,32.87,apple_pay,mobile_app
TXN-FC377C2DDF86,CUST-0315,PROD-1195,2026-02-02 03:15:22,2,132.21,264.42,gift_card,mobile_app
TXN-01590C7498C8,CUST-0418,PROD-1021,2025-09-10 11:53:00,1,91.31,91.31,debit_card,online
TXN-32FE73D17609,CUST-0341,PROD-1075,2024-09-15 10:15:44,1,85.51,85.51,paypal,online
TXN-06D8F5D0EAFF,CUST-0016,PROD-1049,2025-08-12 13:02:43,2,32.87,65.74,debit_card,online
TXN-05C84A62AE47,CUST-0460,PROD-1121,2024-01-20 14:20:35,1,90.67,90.67,gift_card,online
TXN-4566DCF8BA0A,CUST-0411,PROD-1017,2025-08-24 05:19:58,1,235.9,235.9,debit_card,online
TXN-F8D96C2D747D,CUST-0131,PROD-1084,2024-10-28 22:20:15,2,145.19,290.38,credit_card,in-store
TXN-9E8064A85D03,CUST-0312,PROD-1058,2026-02-20 10:44:22,1,56.89,56.89,debit_card,in-store
TXN-06C76CD83BAB,CUST-0320,PROD-1058,2024-12-22 13:03:56,1,56.89,56.89,apple_pay,online
TXN-D8551CF0602F,CUST-0019,PROD-1179,2024-06-10 07:19:21,2,275.75,551.5,gift_card,online
TXN-49D7687EF356,CUST-0367,PROD-1101,2026-02-23 17:35:55,1,229.24,229.24,apple_pay,mobile_app
TXN-126105718A5E,CUST-0464,PROD-1017,2025-06-20 11:13:20,2,235.9,471.8,debit_card,in-store
TXN-1668DFFFA51F,CUST-0131,PROD-1065,2025-07-12 09:48:23,3,144.06,432.18,apple_pay,in-store
TXN-10ACB1581658,CUST-0219,PROD-1013,2024-11-22 15:17:06,2,226.0,452.0,gift_card,in-store
TXN-CC92095F3E5F,CUST-0353,PROD-1016,2024-12-03 18:51:04,1,94.04,94.04,paypal,mobile_app
TXN-FB58A2BAB163,CUST-0402,PROD-1141,2025-05-12 21:03:10,1,180.36,180.36,debit_card,mobile_app
TXN-868BD8E5CB65,CUST-0306,PROD-1031,2025-12-10 03:18:16,1,215.2,215.2,gift_card,mobile_app
TXN-474B21923D45,CUST-0339,PROD-1065,2025-08-22 14:59:42,2,144.06,288.12,gift_card,mobile_app
TXN-695444EF43E5,CUST-0297,PROD-1108,2024-08-28 18:57:04,3,143.71,431.13,gift_card,online
TXN-F39432C5EEFD,CUST-0157,PROD-1080,2024-07-25 08:49:00,1,264.52,264.52,paypal,online
TXN-3B5E5B203EE4,CUST-0141,PROD-1115,2025-01-29 06:05:35,1,57.54,57.54,paypal,online
TXN-85788FDE48E4,CUST-0019,PROD-1022,2025-08-15 09:19:48,2,55.63,111.26,apple_pay,online
TXN-7BA4AADAE171,CUST-0138,PROD-1033,2024-12-17 16:12:47,3,179.55,538.65,gift_card,in-store
TXN-C7B6BE7CC9F7,CUST-0084,PROD-1133,2024-06-09 07:41:58,1,117.51,117.51,debit_card,online
TXN-49498F67D38D,CUST-0331,PROD-1168,2024-02-16 17:35:47,1,69.75,69.75,paypal,online
TXN-9610BF44D425,CUST-0484,PROD-1145,2024-09-24 19:37:48,1,217.03,217.03,gift_card,mobile_app
TXN-A415B62B0ABC,CUST-0474,PROD-1012,2024-11-25 11:19:49,2,133.79,267.58,debit_card,online
TXN-92D0836BBC61,CUST-0063,PROD-1011,2024-01-24 03:37:04,2,244.16,488.32,debit_card,online
TXN-24D6D515DC1E,CUST-0090,PROD-1000,2025-08-22 12:52:45,1,209.47,209.47,paypal,in-store
TXN-DB5FA0995E54,CUST-0195,PROD-1029,2024-02-16 07:02:33,1,230.55,230.55,gift_card,mobile_app
TXN-AF5BD7681626,CUST-0306,PROD-1171,2026-01-16 23:15:17,2,283.7,567.4,paypal,online
TXN-094B499A6850,CUST-0006,PROD-1140,2025-04-03 23:59:01,1,262.27,262.27,debit_card,in-store
TXN-60C24D7EA2D2,CUST-0197,PROD-1023,2024-12-31 10:04:37,1,204.47,204.47,gift_card,in-store
TXN-EECA59FAD606,CUST-0476,PROD-1081,2024-05-12 02:58:57,1,294.62,294.62,gift_card,mobile_app
TXN-C9C35C93FA84,CUST-0387,PROD-1012,2025-03-05 07:34:52,2,133.79,267.58,paypal,mobile_app
TXN-4526AEC3B4A5,CUST-0329,PROD-1035,2025-04-25 12:39:32,1,118.5,118.5,paypal,mobile_app
TXN-E708BA9A1256,CUST-0162,PROD-1173,2024-02-24 04:01:06,2,101.7,203.4,credit_card,online
TXN-6F4F01E48C95,CUST-0376,PROD-1197,2025-12-10 23:50:15,3,205.27,615.81,paypal,online
TXN-CA0784392ED8,CUST-0002,PROD-1094,2025-03-09 07:55:26,2,118.8,237.6,apple_pay,mobile_app
TXN-5B05D753119A,CUST-0302,PROD-1097,2024-04-25 18:47:13,1,152.96,152.96,apple_pay,online
TXN-B82358EDDC90,CUST-0463,PROD-1176,2025-11-03 09:50:55,1,275.02,275.02,paypal,in-store
TXN-E3C16C6DAAAF,CUST-0138,PROD-1023,2025-09-02 11:37:52,1,204.47,204.47,apple_pay,in-store
TXN-E08A7715E2CA,CUST-0445,PROD-1022,2024-12-15 04:58:54,2,55.63,111.26,apple_pay,online
TXN-4EFE9404E29E,CUST-0414,PROD-1114,2024-06-05 05:34:49,1,240.02,240.02,paypal,mobile_app
TXN-7C840A09370A,CUST-0419,PROD-1151,2025-12-30 05:45:35,1,278.89,278.89,credit_card,mobile_app
TXN-FCE673AF0DD4,CUST-0315,PROD-1003,2024-10-29 08:58:43,1,123.64,123.64,paypal,in-store
TXN-00592A13EF6F,CUST-0281,PROD-1051,2024-08-06 18:24:01,1,49.85,49.85,paypal,mobile_app
TXN-67A1AD64181A,CUST-0372,PROD-1145,2025-09-21 13:03:15,1,217.03,217.03,debit_card,in-store
TXN-D5CE63F79327,CUST-0311,PROD-1117,2024-12-29 15:07:44,2,169.41,338.82,gift_card,in-store
TXN-FB21C3FF9A96,CUST-0286,PROD-1142,2024-07-02 19:02:19,1,95.23,95.23,paypal,mobile_app
TXN-727B921232B1,CUST-0350,PROD-1169,2024-04-22 20:30:29,1,67.0,67.0,apple_pay,online
TXN-2BFF6C1D3E71,CUST-0190,PROD-1151,2025-07-17 22:25:00,1,278.89,278.89,paypal,online
TXN-ACE2BFA506D2,CUST-0292,PROD-1116,2024-02-06 07:25:55,2,222.8,445.6,gift_card,online
TXN-2D3531C27B5F,CUST-0065,PROD-1005,2024-07-25 03:27:13,3,271.38,814.14,paypal,mobile_app
TXN-1CD5E51A8C2F,CUST-0392,PROD-1091,2024-10-17 03:21:49,1,193.06,193.06,paypal,online
TXN-64FB46AA3285,CUST-0155,PROD-1020,2024-01-10 01:53:36,1,131.9,131.9,gift_card,in-store
TXN-71126C8925BA,CUST-0479,PROD-1035,2025-12-17 02:47:08,3,118.5,355.5,apple_pay,in-store
TXN-9C4C6D581D7C,CUST-0262,PROD-1080,2024-07-01 23:06:09,3,264.52,793.56,paypal,in-store
TXN-93AC63F67835,CUST-0234,PROD-1074,2024-08-02 07:53:05,2,256.43,512.86,paypal,in-store
TXN-076C543DFFAA,CUST-0198,PROD-1154,2024-04-25 22:20:39,1,110.09,110.09,credit_card,mobile_app
TXN-C5209FD75C32,CUST-0345,PROD-1165,2025-03-11 11:29:34,1,119.34,119.34,credit_card,mobile_app
TXN-D1B3AF36830C,CUST-0365,PROD-1151,2024-08-02 00:28:00,1,278.89,278.89,paypal,in-store
TXN-8A6537264B7C,CUST-0091,PROD-1041,2026-01-11 19:31:55,1,31.15,31.15,apple_pay,mobile_app
TXN-742EB33002E8,CUST-0301,PROD-1019,2025-02-14 15:04:43,1,127.1,127.1,apple_pay,in-store
TXN-CFE61BF0F14E,CUST-0470,PROD-1033,2025-06-22 10:36:40,1,179.55,179.55,apple_pay,in-store
TXN-F8345E2DCD14,CUST-0249,PROD-1011,2026-02-24 17:30:06,1,244.16,244.16,debit_card,online
TXN-6520C0ED636E,CUST-0433,PROD-1147,2025-07-24 09:02:51,1,260.78,260.78,paypal,online
TXN-4E2C8B62E541,CUST-0364,PROD-1147,2024-03-18 07:58:18,1,260.78,260.78,credit_card,mobile_app
TXN-E8986BA8E802,CUST-0205,PROD-1056,2025-06-15 13:03:52,3,282.92,848.76,paypal,in-store
TXN-E4D222722EE2,CUST-0487,PROD-1013,2024-11-24 04:47:43,1,226.0,226.0,debit_card,in-store
TXN-7438C078DF6C,CUST-0434,PROD-1120,2026-02-20 12:52:42,3,124.49,373.47,debit_card,mobile_app
TXN-0E40F6BA3A3E,CUST-0313,PROD-1083,2025-03-10 23:06:10,2,122.85,245.7,credit_card,online
TXN-7B6719821A24,CUST-0046,PROD-1124,2024-10-10 22:05:35,1,142.37,142.37,debit_card,mobile_app
TXN-35955B3D3BF5,CUST-0135,PROD-1183,2024-05-19 22:46:43,1,103.56,103.56,debit_card,in-store
TXN-6080E2F5A624,CUST-0038,PROD-1099,2025-08-02 15:43:41,3,78.05,234.15,credit_card,in-store
TXN-73E8E38D36A3,CUST-0034,PROD-1015,2024-04-01 15:44:55,2,299.56,599.12,credit_card,online
TXN-6809C04996D1,CUST-0295,PROD-1095,2024-10-03 12:19:49,3,100.8,302.4,paypal,online
TXN-BC9C8772BF7C,CUST-0418,PROD-1168,2024-10-15 19:57:52,1,69.75,69.75,paypal,online
TXN-55B3D6CF8149,CUST-0383,PROD-1011,2024-12-19 06:33:44,2,244.16,488.32,paypal,online
TXN-BF4BD4608A38,CUST-0421,PROD-1145,2024-03-09 02:51:07,1,217.03,217.03,credit_card,in-store
TXN-D70303404141,CUST-0037,PROD-1110,2024-01-23 20:16:24,1,124.84,124.84,credit_card,in-store
TXN-A7255416AEF8,CUST-0132,PROD-1179,2024-05-14 13:33:56,2,275.75,551.5,gift_card,mobile_app
TXN-99B0418F50C4,CUST-0403,PROD-1079,2025-05-23 07:58:26,1,221.18,221.18,apple_pay,online
TXN-7BA5555F8EA0,CUST-0416,PROD-1165,2025-12-28 12:25:46,1,119.34,119.34,paypal,mobile_app
TXN-12DD19F0B91B,CUST-0285,PROD-1146,2025-10-02 05:08:03,1,224.6,224.6,apple_pay,online
TXN-8385BE8E4B6E,CUST-0305,PROD-1065,2026-01-03 13:32:25,1,144.06,144.06,credit_card,in-store
TXN-7B3B0DD88173,CUST-0429,PROD-1187,2024-08-07 10:12:24,1,108.58,108.58,paypal,online
TXN-76F211E3623D,CUST-0413,PROD-1079,2024-05-08 09:08:03,2,221.18,442.36,debit_card,mobile_app
TXN-10A26C7A836A,CUST-0397,PROD-1018,2025-05-31 04:40:28,1,78.81,78.81,credit_card,online
TXN-89D70A95021D,CUST-0181,PROD-1198,2025-09-18 11:25:52,1,291.63,291.63,debit_card,mobile_app
TXN-0AEE38798D03,CUST-0094,PROD-1017,2025-04-06 00:23:04,1,235.9,235.9,debit_card,mobile_app
TXN-5AB19640EB46,CUST-0185,PROD-1112,2025-01-10 20:47:42,1,144.99,144.99,apple_pay,online
TXN-6E789EB2A3BA,CUST-0216,PROD-1135,2025-02-28 02:29:39,1,181.65,181.65,gift_card,in-store
TXN-4CDCC2288B74,CUST-0020,PROD-1190,2024-10-27 23:45:08,1,25.34,25.34,gift_card,mobile_app
TXN-36B37FC3E593,CUST-0113,PROD-1183,2025-04-10 08:59:32,3,103.56,310.68,gift_card,mobile_app
TXN-0D6B641F728A,CUST-0100,PROD-1140,2024-10-01 18:26:34,1,262.27,262.27,apple_pay,online
TXN-06D9FC667B7B,CUST-0196,PROD-1161,2025-04-07 19:05:12,3,183.04,549.12,paypal,online
TXN-F2483A37178E,CUST-0277,PROD-1012,2024-03-23 10:42:13,1,133.79,133.79,paypal,in-store
TXN-7D150FC5D546,CUST-0475,PROD-1070,2025-09-03 05:45:25,2,40.76,81.52,apple_pay,in-store
TXN-917191A90B76,CUST-0318,PROD-1085,2025-07-19 19:10:59,1,237.97,237.97,paypal,online
TXN-4E1EABB9CFBF,CUST-0106,PROD-1144,2024-01-16 02:52:43,1,76.64,76.64,gift_card,online
TXN-70F469246926,CUST-0277,PROD-1085,2025-05-19 04:11:32,3,237.97,713.91,credit_card,online
TXN-F508B016C712,CUST-0253,PROD-1161,2024-02-12 19:22:29,1,183.04,183.04,gift_card,online
TXN-9B6CAB3AF6C0,CUST-0456,PROD-1059,2024-05-09 10:56:28,1,82.02,82.02,credit_card,in-store
TXN-876A6A7F4813,CUST-0399,PROD-1129,2024-05-27 04:42:43,3,290.96,872.88,gift_card,mobile_app
TXN-143FBA1BB798,CUST-0010,PROD-1036,2025-04-03 03:51:34,1,83.69,83.69,paypal,mobile_app
TXN-779BB440027B,CUST-0200,PROD-1013,2024-10-02 04:32:28,1,226.0,226.0,debit_card,mobile_app
TXN-33D49B017FB1,CUST-0013,PROD-1103,2025-07-30 05:58:56,2,240.62,481.24,debit_card,in-store
TXN-57BC593F4E4C,CUST-0419,PROD-1068,2024-05-09 04:20:54,1,184.87,184.87,debit_card,online
TXN-729EE3BD00EF,CUST-0458,PROD-1021,2024-10-10 02:25:57,1,91.31,91.31,paypal,in-store
TXN-ADCAB6125E8D,CUST-0402,PROD-1144,2024-04-02 11:06:18,1,76.64,76.64,credit_card,online
TXN-F85FC05B7623,CUST-0441,PROD-1106,2024-03-19 20:59:18,2,37.38,74.76,credit_card,in-store
TXN-8B63CFFAA8F2,CUST-0057,PROD-1086,2024-10-11 10:11:36,1,225.98,225.98,apple_pay,mobile_app
TXN-D5AAAB145BC9,CUST-0352,PROD-1175,2025-11-14 18:09:03,1,160.58,160.58,gift_card,in-store
TXN-E677C1C4FE1A,CUST-0017,PROD-1112,2026-02-03 18:44:51,1,144.99,144.99,credit_card,in-store
TXN-3341AA5BA2A5,CUST-0361,PROD-1048,2025-12-21 07:49:28,2,258.48,516.96,gift_card,mobile_app
TXN-D68E3613341E,CUST-0026,PROD-1090,2025-07-22 19:20:24,2,197.81,395.62,credit_card,online
TXN-DD32A24B1A60,CUST-0342,PROD-1192,2024-03-15 18:57:25,2,163.23,326.46,credit_card,in-store
TXN-F9E7E1A79163,CUST-0148,PROD-1173,2025-04-17 08:16:11,1,101.7,101.7,credit_card,online
TXN-69EBDB283A39,CUST-0354,PROD-1148,2025-03-06 23:29:41,1,238.1,238.1,apple_pay,online
TXN-D2AB4BB47352,CUST-0481,PROD-1008,2025-10-27 12:13:01,2,43.97,87.94,credit_card,mobile_app
TXN-32B33C41866E,CUST-0314,PROD-1178,2025-03-17 12:10:03,3,271.16,813.48,credit_card,online
TXN-47A8AB648D3E,CUST-0278,PROD-1076,2024-05-25 16:56:25,1,264.74,264.74,debit_card,mobile_app
TXN-2ED450FF3EE3,CUST-0173,PROD-1157,2024-09-27 16:58:25,1,46.04,46.04,gift_card,in-store
TXN-9E0751475A24,CUST-0178,PROD-1194,2025-08-03 16:16:02,2,258.62,517.24,gift_card,in-store
TXN-6F6B27D8B3B2,CUST-0076,PROD-1011,2024-04-19 18:27:30,1,244.16,244.16,credit_card,online
TXN-804DF0FC58FD,CUST-0209,PROD-1124,2024-01-21 06:28:22,1,142.37,142.37,credit_card,in-store
TXN-6ACCC9534054,CUST-0293,PROD-1109,2024-04-01 07:50:35,3,130.86,392.58,credit_card,mobile_app
TXN-07FE7D785C9F,CUST-0199,PROD-1183,2025-02-12 04:41:55,1,103.56,103.56,credit_card,mobile_app
TXN-FCCFA00A41CC,CUST-0459,PROD-1061,2026-02-17 04:54:46,3,139.48,418.44,apple_pay,mobile_app
TXN-9D1839CEC4C7,CUST-0349,PROD-1032,2024-12-04 08:19:12,2,197.95,395.9,debit_card,mobile_app
TXN-7698011FA7E8,CUST-0435,PROD-1073,2025-08-05 11:50:38,1,200.17,200.17,debit_card,online
TXN-F2CCBB9A439B,CUST-0002,PROD-1100,2025-08-08 14:43:09,1,217.36,217.36,debit_card,in-store
TXN-1E0054D03870,CUST-0168,PROD-1002,2025-06-24 12:06:01,1,42.05,42.05,credit_card,online
TXN-2EB90416B2C9,CUST-0253,PROD-1054,2025-05-01 09:20:54,3,94.04,282.12,apple_pay,online
TXN-766F4735DACA,CUST-0461,PROD-1100,2024-06-13 07:18:42,1,217.36,217.36,paypal,mobile_app
TXN-1EDC410F8351,CUST-0131,PROD-1047,2024-10-17 03:17:46,1,290.29,290.29,gift_card,mobile_app
TXN-8AD9D45EDADD,CUST-0399,PROD-1038,2024-12-09 19:29:44,1,237.18,237.18,apple_pay,in-store
TXN-30DFC827B54C,CUST-0439,PROD-1024,2024-02-19 15:07:07,1,74.43,74.43,gift_card,online
TXN-D8288947FA7B,CUST-0330,PROD-1107,2024-03-13 01:43:31,2,275.57,551.14,apple_pay,online
TXN-C06F45AAFE34,CUST-0003,PROD-1163,2025-10-05 03:12:28,2,44.55,89.1,gift_card,in-store
TXN-AFB7D75E3AA3,CUST-0125,PROD-1003,2024-06-30 04:57:44,1,123.64,123.64,credit_card,in-store
TXN-0CB99CDB28D4,CUST-0202,PROD-1113,2024-07-30 09:28:13,1,109.28,109.28,gift_card,online
TXN-D6B941802148,CUST-0145,PROD-1173,2025-12-10 04:59:26,1,101.7,101.7,apple_pay,mobile_app
TXN-FEA06C5FF09D,CUST-0285,PROD-1139,2024-10-16 01:07:10,1,180.35,180.35,credit_card,online
TXN-6C11B974A4B6,CUST-0304,PROD-1188,2025-10-19 21:08:23,1,141.43,141.43,apple_pay,online
TXN-F0C32C4A4EB1,CUST-0203,PROD-1011,2025-01-08 05:53:31,1,244.16,244.16,paypal,mobile_app
TXN-9CC542BBCD69,CUST-0412,PROD-1045,2024-08-07 18:12:31,2,88.23,176.46,paypal,in-store
TXN-563F5B5E3043,CUST-0182,PROD-1133,2025-02-01 10:12:06,1,117.51,117.51,paypal,in-store
TXN-5FAF17BEE1E5,CUST-0456,PROD-1006,2024-07-14 20:41:25,1,210.87,210.87,credit_card,in-store
TXN-28ECB71D4876,CUST-0059,PROD-1023,2024-09-08 19:37:28,2,204.47,408.94,debit_card,mobile_app
TXN-EE99B73E1B6C,CUST-0385,PROD-1140,2024-10-20 16:06:47,1,262.27,262.27,paypal,mobile_app
TXN-107886E9CEC8,CUST-0491,PROD-1043,2024-09-22 12:14:23,1,108.05,108.05,credit_card,in-store
TXN-727AC41FB0D2,CUST-0465,PROD-1134,2026-01-29 09:00:54,2,112.67,225.34,credit_card,mobile_app
TXN-6497964BFD84,CUST-0188,PROD-1144,2024-06-14 07:28:34,1,76.64,76.64,credit_card,mobile_app
TXN-CDA4A1BA77F0,CUST-0224,PROD-1054,2025-05-31 05:37:44,1,94.04,94.04,gift_card,mobile_app
TXN-87AB15018598,CUST-0042,PROD-1186,2025-05-01 03:31:22,1,35.02,35.02,gift_card,mobile_app
TXN-073A534EECF8,CUST-0238,PROD-1176,2024-09-17 04:05:03,3,275.02,825.06,credit_card,in-store
TXN-E530D1FC0B3F,CUST-0285,PROD-1132,2024-03-19 04:57:27,1,124.74,124.74,apple_pay,online
TXN-0E96A19F0F22,CUST-0246,PROD-1136,2024-12-01 11:05:46,2,118.55,237.1,credit_card,mobile_app
TXN-7C80D6CFE9F7,CUST-0193,PROD-1155,2026-02-28 23:00:41,3,174.86,524.58,gift_card,in-store
TXN-C0A0B625B098,CUST-0461,PROD-1044,2025-03-04 22:09:47,2,28.07,56.14,apple_pay,in-store
TXN-60C2DA1E98AE,CUST-0444,PROD-1013,2024-08-02 12:49:11,1,226.0,226.0,debit_card,mobile_app
TXN-296E8FBA517E,CUST-0387,PROD-1122,2024-03-24 20:18:33,1,198.28,198.28,debit_card,mobile_app
TXN-41C4779CE0AF,CUST-0110,PROD-1157,2024-07-17 00:05:02,1,46.04,46.04,debit_card,online
TXN-C1818B6EC49E,CUST-0340,PROD-1039,2024-05-17 18:14:59,1,146.13,146.13,apple_pay,in-store
TXN-2E414C8E1FDB,CUST-0250,PROD-1071,2024-07-23 13:21:08,1,247.06,247.06,gift_card,mobile_app
TXN-CD324057A9B3,CUST-0057,PROD-1016,2025-07-13 02:06:07,1,94.04,94.04,gift_card,mobile_app
TXN-098CE275CF96,CUST-0364,PROD-1050,2024-07-15 13:29:30,2,85.0,170.0,credit_card,online
TXN-DADEC56243BB,CUST-0019,PROD-1162,2024-03-19 18:31:08,1,28.25,28.25,apple_pay,mobile_app
TXN-A99803F5F74D,CUST-0357,PROD-1038,2024-07-22 19:30:39,1,237.18,237.18,debit_card,mobile_app
TXN-C860D443B596,CUST-0225,PROD-1127,2024-07-16 14:03:56,1,58.87,58.87,credit_card,online
TXN-C1FDF05C4312,CUST-0191,PROD-1183,2024-07-21 22:42:56,1,103.56,103.56,gift_card,online
TXN-84FF660F90E0,CUST-0214,PROD-1085,2025-09-24 11:57:01,2,237.97,475.94,apple_pay,in-store
TXN-5C0B3405A0CD,CUST-0101,PROD-1000,2024-03-30 05:33:37,1,209.47,209.47,apple_pay,mobile_app
TXN-5232431FDEB4,CUST-0407,PROD-1152,2025-11-14 11:17:02,1,229.93,229.93,paypal,in-store
TXN-09FD9F650DBB,CUST-0183,PROD-1101,2024-05-29 01:25:01,3,229.24,687.72,gift_card,mobile_app
TXN-99413F33A32A,CUST-0115,PROD-1033,2024-02-05 14:26:09,2,179.55,359.1,debit_card,mobile_app
TXN-86742D9A3D9B,CUST-0046,PROD-1106,2024-04-24 23:56:47,1,37.38,37.38,paypal,in-store
TXN-8FAFB45A5417,CUST-0194,PROD-1155,2024-09-04 04:28:26,1,174.86,174.86,gift_card,mobile_app
TXN-EAA414FBADFF,CUST-0490,PROD-1135,2024-02-15 07:35:50,1,181.65,181.65,apple_pay,online
TXN-05065AA0ED67,CUST-0432,PROD-1189,2025-03-04 14:30:36,1,127.38,127.38,credit_card,mobile_app
TXN-0A8FAF8F69F9,CUST-0199,PROD-1100,2024-05-06 01:51:32,1,217.36,217.36,debit_card,online
TXN-730941AF35F2,CUST-0215,PROD-1124,2024-03-27 19:14:55,1,142.37,142.37,apple_pay,in-store
TXN-8528AA33D3D4,CUST-0286,PROD-1094,2025-10-10 20:23:23,3,118.8,356.4,paypal,in-store
TXN-BD2F1E5BA109,CUST-0489,PROD-1192,2024-03-04 00:54:31,2,163.23,326.46,paypal,online
TXN-AA0014AE9C71,CUST-0359,PROD-1100,2024-05-10 15:56:51,3,217.36,652.08,gift_card,mobile_app
TXN-BEB72AF65E2D,CUST-0412,PROD-1100,2024-04-03 21:32:11,1,217.36,217.36,apple_pay,mobile_app
TXN-534092D50575,CUST-0147,PROD-1199,2025-01-30 17:14:09,2,20.04,40.08,apple_pay,mobile_app
TXN-9E453D7C0855,CUST-0019,PROD-1112,2025-08-31 04:47:00,3,144.99,434.97,debit_card,mobile_app
TXN-0C39131BACC1,CUST-0157,PROD-1154,2024-12-15 02:09:31,2,110.09,220.18,gift_card,in-store
TXN-7D3A9DB2DF2A,CUST-0177,PROD-1002,2025-08-08 12:55:29,1,42.05,42.05,debit_card,in-store
TXN-7A87596FC340,CUST-0098,PROD-1033,2025-08-21 14:31:45,2,179.55,359.1,debit_card,in-store
TXN-2969DCB85E23,CUST-0452,PROD-1030,2024-08-16 03:15:54,1,152.59,152.59,apple_pay,online
TXN-C11BB11FEAEC,CUST-0403,PROD-1105,2025-06-17 15:27:11,1,46.7,46.7,gift_card,mobile_app
